seed,beta,geometry,k,method,theta_over_C,r_eff,ns_dual_rel_err,ns_cos_to_exact
2,1.5,elementwise,,exact,0.47471052010835224,5.299864100817955,,
2,1.5,euclidean,,exact,1.000000000000008,5.299864100817955,,
2,1.5,spectral_full_ns,,ns_float32,0.007035737480919323,5.299864100817955,-0.17556308977479995,0.6386061699523785
2,1.5,spectral_full_ns,,ns_bfloat16,0.00706567482659129,5.299864100817955,-0.17381094556817345,0.6313080742922508
2,1.5,spectral_grouped,1,exact,0.7596375445202658,5.299864100817955,,
2,1.5,spectral_grouped,2,exact,0.6390562135332526,5.299864100817955,,
2,1.5,spectral_grouped,4,exact,0.4900444576452734,5.299864100817955,,
2,1.5,spectral_grouped,8,exact,0.33421149172906206,5.299864100817955,,
2,1.5,spectral_grouped,16,exact,0.20962579661565986,5.299864100817955,,
2,1.5,spectral_grouped,32,exact,0.12357950402060704,5.299864100817955,,
2,1.5,spectral_grouped,64,exact,0.06895224021495888,5.299864100817955,,
2,1.5,spectral_grouped,128,exact,0.03740656118254669,5.299864100817955,,
2,1.5,spectral_grouped,256,exact,0.019829999943684874,5.299864100817955,,
2,1.5,spectral_grouped,512,exact,0.010351297071910102,5.299864100817955,,
3,0.0,spectral_full_svd,,exact,1.0000000000000004,512.0,,
3,0.0,rows,,exact,1.0000000000000004,512.0,,
3,0.0,cols,,exact,1.0000000000000004,512.0,,
3,0.0,elementwise,,exact,0.6362823931497853,512.0,,
3,0.0,euclidean,,exact,1.0000000000000009,512.0,,
3,0.0,spectral_full_ns,,ns_float32,0.6538440838916315,512.0,-0.19139373988842312,0.9999999999991761
3,0.0,spectral_full_ns,,ns_bfloat16,0.6071825718610602,512.0,-0.2207807934470173,0.9994638780542391
3,0.0,spectral_grouped,1,exact,1.0000000000000004,512.0,,
3,0.0,spectral_grouped,2,exact,1.0000000000000004,512.0,,
3,0.0,spectral_grouped,4,exact,1.0000000000000004,512.0,,
3,0.0,spectral_grouped,8,exact,1.0000000000000004,512.0,,
3,0.0,spectral_grouped,16,exact,1.0000000000000004,512.0,,
3,0.0,spectral_grouped,32,exact,1.0000000000000004,512.0,,
3,0.0,spectral_grouped,64,exact,1.0000000000000004,512.0,,
3,0.0,spectral_grouped,128,exact,1.0000000000000004,512.0,,
3,0.0,spectral_grouped,256,exact,1.0000000000000004,512.0,,
3,0.0,spectral_grouped,512,exact,1.0000000000000004,512.0,,
3,0.125,spectral_full_svd,,exact,0.9814904770075183,502.5231242278535,,
3,0.125,rows,,exact,0.999900496337801,502.5231242278535,,
3,0.125,cols,,exact,0.9998986392459513,502.5231242278535,,
3,0.125,elementwise,,exact,0.6372366343824013,502.5231242278535,,
3,0.125,euclidean,,exact,0.9999999999999832,502.5231242278535,,
3,0.125,spectral_full_ns,,ns_float32,0.7721311752588782,502.5231242278535,-0.1130431364693858,0.995031025960039
3,0.125,spectral_full_ns,,ns_bfloat16,0.7373145287417266,502.5231242278535,-0.13327095438694958,0.9945019837581092
3,0.25,spectral_full_svd,,exact,0.9090281314861218,465.42240332089375,,
3,0.25,rows,,exact,0.9992541393187987,465.42240332089375,,
3,0.25,cols,,exact,0.9992791282664601,465.42240332089375,,
3,0.25,elementwise,,exact,0.6363905179932714,465.42240332089375,,
3,0.25,euclidean,,exact,1.000000000000002,465.42240332089375,,
3,0.25,spectral_full_ns,,ns_float32,0.8710317461013195,465.42240332089375,-0.021122535943494558,0.9908973586389829
3,0.25,spectral_full_ns,,ns_bfloat16,0.8442442332523585,465.42240332089375,-0.03629216535317026,0.9900859833595772
3,0.375,spectral_full_svd,,exact,0.760988557842384,389.6261416152999,,
3,0.375,rows,,exact,0.9960748266300271,389.6261416152999,,
3,0.375,cols,,exact,0.9960313951506897,389.6261416152999,,
3,0.375,elementwise,,exact,0.6355627728220555,389.6261416152999,,
3,0.375,euclidean,,exact,1.0000000000000029,389.6261416152999,,
3,0.375,spectral_full_ns,,ns_float32,0.7242691029673398,389.6261416152999,-0.024424430802635677,0.9928760073786561
3,0.375,spectral_full_ns,,ns_bfloat16,0.7300402755508095,389.6261416152999,-0.020545317604924285,0.9927708259096385
3,0.5,spectral_full_svd,,exact,0.5501034399780997,281.6529612687863,,
3,0.5,rows,,exact,0.9853156508424769,281.6529612687863,,
3,0.5,cols,,exact,0.9864506440030782,281.6529612687863,,
3,0.5,elementwise,,exact,0.6284219027155747,281.6529612687863,,
3,0.5,euclidean,,exact,1.000000000000005,281.6529612687863,,
3,0.5,spectral_full_ns,,ns_float32,0.4300935724290071,281.6529612687863,-0.11578211366294067,0.9836140763657769
3,0.5,spectral_full_ns,,ns_bfloat16,0.4323439080599199,281.6529612687863,-0.11347192910265469,0.9834110454800324
3,0.625,spectral_full_svd,,exact,0.3398302010652849,173.99306294542615,,
3,0.625,rows,,exact,0.9600046482577586,173.99306294542615,,
3,0.625,cols,,exact,0.9630359560418048,173.99306294542615,,
3,0.625,elementwise,,exact,0.6123447635781871,173.99306294542615,,
3,0.625,euclidean,,exact,0.9999999999999951,173.99306294542615,,
3,0.625,spectral_full_ns,,ns_float32,0.2602054360970964,173.99306294542615,-0.12496142964362811,0.9904422018637804
3,0.625,spectral_full_ns,,ns_bfloat16,0.25824701637024366,173.99306294542615,-0.12826061031341096,0.989875608016998
3,0.75,spectral_full_svd,,exact,0.1880897846203745,96.30196972563161,,
3,0.75,rows,,exact,0.9302606070862621,96.30196972563161,,
3,0.75,cols,,exact,0.9321612705160118,96.30196972563161,,
3,0.75,elementwise,,exact,0.5951692691176098,96.30196972563161,,
3,0.75,euclidean,,exact,1.000000000000003,96.30196972563161,,
3,0.75,spectral_full_ns,,ns_float32,0.142224768946468,96.30196972563161,-0.13042906770802098,0.9893750186599818
3,0.75,spectral_full_ns,,ns_bfloat16,0.14272262101811636,96.30196972563161,-0.12890844826110104,0.9892823564271085
3,0.75,spectral_grouped,1,exact,0.9302606070862626,96.30196972563161,,
3,0.75,spectral_grouped,2,exact,0.8916747860873443,96.30196972563161,,
3,0.75,spectral_grouped,4,exact,0.8393356940719698,96.30196972563161,,
3,0.75,spectral_grouped,8,exact,0.7583963210158327,96.30196972563161,,
3,0.75,spectral_grouped,16,exact,0.6558558669821364,96.30196972563161,,
3,0.75,spectral_grouped,32,exact,0.5453439784121227,96.30196972563161,,
3,0.75,spectral_grouped,64,exact,0.437075367091705,96.30196972563161,,
3,0.75,spectral_grouped,128,exact,0.3386099693944316,96.30196972563161,,
3,0.75,spectral_grouped,256,exact,0.255073074446102,96.30196972563161,,
3,0.75,spectral_grouped,512,exact,0.1880897846203745,96.30196972563161,,
3,0.875,spectral_full_svd,,exact,0.10053002259669205,51.47137156950637,,
3,0.875,rows,,exact,0.9016310425616614,51.47137156950637,,
3,0.875,cols,,exact,0.8850166571944429,51.47137156950637,,
3,0.875,elementwise,,exact,0.5694471715426516,51.47137156950637,,
3,0.875,euclidean,,exact,0.9999999999999984,51.47137156950637,,
3,0.875,spectral_full_ns,,ns_float32,0.08864070897596889,51.47137156950637,-0.06099323650093691,0.9843331802254007
3,0.875,spectral_full_ns,,ns_bfloat16,0.08874202646945395,51.47137156950637,-0.060456741236367684,0.9841820855068683
3,1.0,spectral_full_svd,,exact,0.055235971188894784,28.280817248714005,,
3,1.0,rows,,exact,0.8630323947261795,28.280817248714005,,
3,1.0,cols,,exact,0.8564543740147724,28.280817248714005,,
3,1.0,elementwise,,exact,0.5483450618894568,28.280817248714005,,
3,1.0,euclidean,,exact,1.0000000000000062,28.280817248714005,,
3,1.0,spectral_full_ns,,ns_float32,0.04841009151617198,28.280817248714005,-0.06382518269293436,0.9844114597426057
3,1.0,spectral_full_ns,,ns_bfloat16,0.04839127295271363,28.280817248714005,-0.06400716104814741,0.9836831627381445
3,1.125,spectral_full_svd,,exact,0.03236738425674427,16.572100739453084,,
3,1.125,rows,,exact,0.8236049419474556,16.572100739453084,,
3,1.125,cols,,exact,0.8339310243529615,16.572100739453084,,
3,1.125,elementwise,,exact,0.5286257737740299,16.572100739453084,,
3,1.125,euclidean,,exact,0.9999999999999992,16.572100739453084,,
3,1.125,spectral_full_ns,,ns_float32,0.028260908254979622,16.572100739453084,-0.06558617415852142,0.9391093115414596
3,1.125,spectral_full_ns,,ns_bfloat16,0.02829207070757439,16.572100739453084,-0.06507114110202161,0.937010851742872
3,1.25,spectral_full_svd,,exact,0.020523335456783687,10.507947753873234,,
3,1.25,rows,,exact,0.8038867417923922,10.507947753873234,,
3,1.25,cols,,exact,0.816022117956018,10.507947753873234,,
3,1.25,elementwise,,exact,0.5210555743945018,10.507947753873234,,
3,1.25,euclidean,,exact,1.0000000000000044,10.507947753873234,,
3,1.25,spectral_full_ns,,ns_float32,0.015695554401322396,10.507947753873234,-0.12549084899502017,0.8521709498826836
3,1.25,spectral_full_ns,,ns_bfloat16,0.015548332699907637,10.507947753873234,-0.12960188744015588,0.8486875503468176
3,1.375,spectral_full_svd,,exact,0.014075143138597191,7.206473286961747,,
3,1.375,rows,,exact,0.772552425557154,7.206473286961747,,
3,1.375,cols,,exact,0.7899123548039354,7.206473286961747,,
3,1.375,elementwise,,exact,0.4987785818814017,7.206473286961747,,
3,1.375,euclidean,,exact,1.0000000000000016,7.206473286961747,,
3,1.375,spectral_full_ns,,ns_float32,0.00909019018288571,7.206473286961747,-0.1963627207003188,0.7457997600411962
3,1.375,spectral_full_ns,,ns_bfloat16,0.009154033993880751,7.206473286961747,-0.19354553574727196,0.7401236560048073
3,1.5,spectral_full_svd,,exact,0.01035129707191004,5.299864100817954,,
3,1.5,rows,,exact,0.7410740782496713,5.299864100817954,,
3,1.5,cols,,exact,0.7585477679142772,5.299864100817954,,
3,1.5,elementwise,,exact,0.4710953707145395,5.299864100817954,,
3,1.5,euclidean,,exact,0.9999999999999961,5.299864100817954,,
3,1.5,spectral_full_ns,,ns_float32,0.007035737407627496,5.299864100817954,-0.17556309406890935,0.6386061744792196
3,1.5,spectral_full_ns,,ns_bfloat16,0.007066464577088419,5.299864100817954,-0.17376477411243474,0.6309817298840945
3,1.5,spectral_grouped,1,exact,0.7410740782496716,5.299864100817954,,
3,1.5,spectral_grouped,2,exact,0.6291154052180326,5.299864100817954,,
3,1.5,spectral_grouped,4,exact,0.47408783830543244,5.299864100817954,,
3,1.5,spectral_grouped,8,exact,0.3306503022818518,5.299864100817954,,
3,1.5,spectral_grouped,16,exact,0.20871536141441577,5.299864100817954,,
3,1.5,spectral_grouped,32,exact,0.12268872287279202,5.299864100817954,,
3,1.5,spectral_grouped,64,exact,0.06864748487508136,5.299864100817954,,
3,1.5,spectral_grouped,128,exact,0.03737980516679184,5.299864100817954,,
3,1.5,spectral_grouped,256,exact,0.019810968597317673,5.299864100817954,,
3,1.5,spectral_grouped,512,exact,0.01035129707191004,5.299864100817954,,
4,0.0,spectral_full_svd,,exact,1.000000000000009,512.0,,
4,0.0,rows,,exact,1.000000000000009,512.0,,
4,0.0,cols,,exact,1.000000000000009,512.0,,
4,0.0,elementwise,,exact,0.6374351670597506,512.0,,
4,0.0,euclidean,,exact,1.0000000000000178,512.0,,
4,0.0,spectral_full_ns,,ns_float32,0.6538430008147602,512.0,-0.1913944096070357,0.9999999999993735
4,0.0,spectral_full_ns,,ns_bfloat16,0.6069243875101527,512.0,-0.2209464796882391,0.9994692079084841
4,0.0,spectral_grouped,1,exact,1.000000000000009,512.0,,
4,0.0,spectral_grouped,2,exact,1.000000000000009,512.0,,
4,0.0,spectral_grouped,4,exact,1.000000000000009,512.0,,
4,0.0,spectral_grouped,8,exact,1.000000000000009,512.0,,
4,0.0,spectral_grouped,16,exact,1.000000000000009,512.0,,
4,0.0,spectral_grouped,32,exact,1.000000000000009,512.0,,
4,0.0,spectral_grouped,64,exact,1.000000000000009,512.0,,
4,0.0,spectral_grouped,128,exact,1.000000000000009,512.0,,
4,0.0,spectral_grouped,256,exact,1.000000000000009,512.0,,
4,0.0,spectral_grouped,512,exact,1.000000000000009,512.0,,
4,0.125,spectral_full_svd,,exact,0.981490477007524,502.5231242278535,,
4,0.125,rows,,exact,0.9999127390121149,502.5231242278535,,
4,0.125,cols,,exact,0.9998982209884968,502.5231242278535,,
4,0.125,elementwise,,exact,0.6373874095686827,502.5231242278535,,
4,0.125,euclidean,,exact,0.999999999999995,502.5231242278535,,
4,0.125,spectral_full_ns,,ns_float32,0.7721322250009581,502.5231242278535,-0.11304253354357985,0.9950310063069375
4,0.125,spectral_full_ns,,ns_bfloat16,0.7389634636537087,502.5231242278535,-0.13230231647027846,0.9945605511532928
4,0.25,spectral_full_svd,,exact,0.9090281314861212,465.4224033208939,,
4,0.25,rows,,exact,0.9992220036455618,465.4224033208939,,
4,0.25,cols,,exact,0.9992256002133636,465.4224033208939,,
4,0.25,elementwise,,exact,0.6359145802929623,465.4224033208939,,
4,0.25,euclidean,,exact,1.0000000000000007,465.4224033208939,,
4,0.25,spectral_full_ns,,ns_float32,0.8710319467456271,465.4224033208939,-0.02112242320008373,0.9908973612182235
4,0.25,spectral_full_ns,,ns_bfloat16,0.8438706990038207,465.4224033208939,-0.036505384285759446,0.9900422227069415
4,0.375,spectral_full_svd,,exact,0.7609885578423856,389.62614161529996,,
4,0.375,rows,,exact,0.9961460324079748,389.62614161529996,,
4,0.375,cols,,exact,0.9961528468042959,389.62614161529996,,
4,0.375,elementwise,,exact,0.634809217928316,389.62614161529996,,
4,0.375,euclidean,,exact,1.0000000000000069,389.62614161529996,,
4,0.375,spectral_full_ns,,ns_float32,0.7242689878609926,389.62614161529996,-0.02442450832557952,0.9928760069291642
4,0.375,spectral_full_ns,,ns_bfloat16,0.7309404779866929,389.62614161529996,-0.019941627724646693,0.992794625825747
4,0.5,spectral_full_svd,,exact,0.5501034399780979,281.6529612687863,,
4,0.5,rows,,exact,0.9884672963072837,281.6529612687863,,
4,0.5,cols,,exact,0.985475915134708,281.6529612687863,,
4,0.5,elementwise,,exact,0.6310290903228102,281.6529612687863,,
4,0.5,euclidean,,exact,0.9999999999999979,281.6529612687863,,
4,0.5,spectral_full_ns,,ns_float32,0.4300935616595702,281.6529612687863,-0.1157821247332379,0.9836140744252613
4,0.5,spectral_full_ns,,ns_bfloat16,0.43250966543345376,281.6529612687863,-0.1133020013208399,0.9834923805413088
4,0.625,spectral_full_svd,,exact,0.3398302010652878,173.99306294542606,,
4,0.625,rows,,exact,0.956309574171027,173.99306294542606,,
4,0.625,cols,,exact,0.9639235785203928,173.99306294542606,,
4,0.625,elementwise,,exact,0.6114641658038595,173.99306294542606,,
4,0.625,euclidean,,exact,1.0000000000000138,173.99306294542606,,
4,0.625,spectral_full_ns,,ns_float32,0.26020542334722707,173.99306294542606,-0.12496145108174594,0.9904421925083358
4,0.625,spectral_full_ns,,ns_bfloat16,0.2584036200758242,173.99306294542606,-0.12799633440717784,0.9899116004203965
4,0.75,spectral_full_svd,,exact,0.1880897846203745,96.30196972563165,,
4,0.75,rows,,exact,0.9354562293260321,96.30196972563165,,
4,0.75,cols,,exact,0.9330666823565179,96.30196972563165,,
4,0.75,elementwise,,exact,0.5997639863230565,96.30196972563165,,
4,0.75,euclidean,,exact,1.0000000000000013,96.30196972563165,,
4,0.75,spectral_full_ns,,ns_float32,0.1422246515501701,96.30196972563165,-0.13042942659216583,0.9893750024194602
4,0.75,spectral_full_ns,,ns_bfloat16,0.1427615646647864,96.30196972563165,-0.12878961227150543,0.9892630482987004
4,0.75,spectral_grouped,1,exact,0.9354562293260326,96.30196972563165,,
4,0.75,spectral_grouped,2,exact,0.903148131197896,96.30196972563165,,
4,0.75,spectral_grouped,4,exact,0.8451103909176373,96.30196972563165,,
4,0.75,spectral_grouped,8,exact,0.7643096262766794,96.30196972563165,,
4,0.75,spectral_grouped,16,exact,0.6620843629266733,96.30196972563165,,
4,0.75,spectral_grouped,32,exact,0.5481547421371696,96.30196972563165,,
4,0.75,spectral_grouped,64,exact,0.4372451319758199,96.30196972563165,,
4,0.75,spectral_grouped,128,exact,0.33902747178080206,96.30196972563165,,
4,0.75,spectral_grouped,256,exact,0.25535293246116797,96.30196972563165,,
4,0.75,spectral_grouped,512,exact,0.1880897846203745,96.30196972563165,,
4,0.875,spectral_full_svd,,exact,0.10053002259669158,51.47137156950636,,
4,0.875,rows,,exact,0.8887348511942395,51.47137156950636,,
4,0.875,cols,,exact,0.8881916145711749,51.47137156950636,,
4,0.875,elementwise,,exact,0.5646715187836638,51.47137156950636,,
4,0.875,euclidean,,exact,0.9999999999999881,51.47137156950636,,
4,0.875,spectral_full_ns,,ns_float32,0.08864071319134165,51.47137156950636,-0.06099321417336312,0.984333187511855
4,0.875,spectral_full_ns,,ns_bfloat16,0.08874504073919008,51.47137156950636,-0.060440784801319425,0.9841755976642854
4,1.0,spectral_full_svd,,exact,0.05523597118889474,28.28081724871401,,
4,1.0,rows,,exact,0.8662108932302535,28.28081724871401,,
4,1.0,cols,,exact,0.8540486281903927,28.28081724871401,,
4,1.0,elementwise,,exact,0.5489231088901284,28.28081724871401,,
4,1.0,euclidean,,exact,1.0000000000000067,28.28081724871401,,
4,1.0,spectral_full_ns,,ns_float32,0.048410079375232805,28.28081724871401,-0.06382530008624909,0.9844114458092053
4,1.0,spectral_full_ns,,ns_bfloat16,0.048397295976331176,28.28081724871401,-0.06394891364914745,0.9836935631177766
4,1.125,spectral_full_svd,,exact,0.03236738425674439,16.57210073945308,,
4,1.125,rows,,exact,0.8288294043866874,16.57210073945308,,
4,1.125,cols,,exact,0.8260380309684168,16.57210073945308,,
4,1.125,elementwise,,exact,0.527215580934988,16.57210073945308,,
4,1.125,euclidean,,exact,1.0000000000000078,16.57210073945308,,
4,1.125,spectral_full_ns,,ns_float32,0.02826091427026906,16.57210073945308,-0.06558607471427891,0.9391092651103279
4,1.125,spectral_full_ns,,ns_bfloat16,0.028280939147119582,16.57210073945308,-0.06525508382411715,0.9369636325149174
4,1.25,spectral_full_svd,,exact,0.020523335456783698,10.507947753873227,,
4,1.25,rows,,exact,0.8019284566067428,10.507947753873227,,
4,1.25,cols,,exact,0.7922025373573623,10.507947753873227,,
4,1.25,elementwise,,exact,0.5050921951931296,10.507947753873227,,
4,1.25,euclidean,,exact,1.0000000000000022,10.507947753873227,,
4,1.25,spectral_full_ns,,ns_float32,0.01569545846810929,10.507947753873227,-0.1254935215543571,0.8521711334502501
4,1.25,spectral_full_ns,,ns_bfloat16,0.015560011877265328,10.507947753873227,-0.12927504771163767,0.8484357481988736
4,1.375,spectral_full_svd,,exact,0.014075143138597096,7.2064732869617485,,
4,1.375,rows,,exact,0.8028643401492429,7.2064732869617485,,
4,1.375,cols,,exact,0.777249027355817,7.2064732869617485,,
4,1.375,elementwise,,exact,0.5102843608958085,7.2064732869617485,,
4,1.375,euclidean,,exact,0.9999999999999892,7.2064732869617485,,
4,1.375,spectral_full_ns,,ns_float32,0.009090211695032902,7.2064732869617485,-0.1963617697876916,0.7457996360210576
4,1.375,spectral_full_ns,,ns_bfloat16,0.009153182863914006,7.2064732869617485,-0.19358302815322004,0.7397277837654119
4,1.5,spectral_full_svd,,exact,0.010351297071910057,5.299864100817957,,
4,1.5,rows,,exact,0.7920039278649916,5.299864100817957,,
4,1.5,cols,,exact,0.7707461102031733,5.299864100817957,,
4,1.5,elementwise,,exact,0.5117278645857724,5.299864100817957,,
4,1.5,euclidean,,exact,1.0000000000000004,5.299864100817957,,
4,1.5,spectral_full_ns,,ns_float32,0.007035732053096819,5.299864100817957,-0.17556340778681145,0.638606079327967
4,1.5,spectral_full_ns,,ns_bfloat16,0.00706251572301288,5.299864100817957,-0.17399566314051673,0.6310769860400437
4,1.5,spectral_grouped,1,exact,0.7920039278649916,5.299864100817957,,
4,1.5,spectral_grouped,2,exact,0.649318020232694,5.299864100817957,,
4,1.5,spectral_grouped,4,exact,0.49556749428070834,5.299864100817957,,
4,1.5,spectral_grouped,8,exact,0.3391137813016407,5.299864100817957,,
4,1.5,spectral_grouped,16,exact,0.2102396558203889,5.299864100817957,,
4,1.5,spectral_grouped,32,exact,0.12308775929256295,5.299864100817957,,
4,1.5,spectral_grouped,64,exact,0.0688782635201359,5.299864100817957,,
4,1.5,spectral_grouped,128,exact,0.037299065093305425,5.299864100817957,,
4,1.5,spectral_grouped,256,exact,0.019794897719603632,5.299864100817957,,
4,1.5,spectral_grouped,512,exact,0.010351297071910057,5.299864100817957,,
